2017,1.4415
2016,1.4308
2015,1.4285
2014,1.4281
2013,1.4220
2012,1.4030
2011,1.3688
2010,1.3326
2009,1.3115
2008,1.3073
2007,1.2649
2006,1.2382
2005,1.2114
2004,1.1853
2003,1.1600
2002,1.1359
2001,1.1107
2000,1.0846
1999,1.0614
1998,1.0492
1997,1.0364
1996,1.0190
1995,1.0000
